MATCH:  A =  4362830, B =  7074591, M = 10782509, mu = 199, Z =    3929778, golden =         3929778
MATCH:  A =  6649889, B =    71931, M = 15245571, mu = 140, Z =    3375534, golden =         3375534
MATCH:  A =  9699649, B =  4666600, M = 11592059, mu = 185, Z =   11433734, golden =        11433734
MATCH:  A =  1493620, B =  3376334, M = 11154337, mu = 192, Z =    6151021, golden =         6151021
MATCH:  A =  3740070, B =  9760355, M = 16160535, mu = 132, Z =    8674215, golden =         8674215
MATCH:  A =  2467435, B =  1461995, M = 11846559, mu = 181, Z =    5644853, golden =         5644853
MATCH:  A = 13417042, B = 11358027, M = 16753563, mu = 128, Z =   12598488, golden =        12598488
MATCH:  A =  5023581, B =  7759251, M =  8415559, mu = 255, Z =    6059395, golden =         6059395
MATCH:  A =  2111087, B =  3318956, M =  9851383, mu = 217, Z =    5734082, golden =         5734082
MATCH:  A =  5862450, B =  7329526, M =  8472797, mu = 253, Z =    3101712, golden =         3101712
MATCH:  A =  3281820, B =  1358433, M = 11201313, mu = 191, Z =   10014060, golden =        10014060
MATCH:  A =  1214892, B =  4444500, M =  9535807, mu = 225, Z =    3530899, golden =         3530899
MATCH:  A =  6641130, B =  4767368, M = 14225151, mu = 150, Z =    5442405, golden =         5442405
MATCH:  A =  8551460, B = 12803208, M = 16718949, mu = 128, Z =   10407504, golden =        10407504
MATCH:  A =  4202726, B =  5464632, M = 10846687, mu = 197, Z =    9800512, golden =         9800512
MATCH:  A =   541844, B =     2639, M = 15930297, mu = 134, Z =   12129883, golden =        12129883
MATCH:  A =  5316140, B =  1207730, M = 15650861, mu = 137, Z =    9054170, golden =         9054170
MATCH:  A =  3792582, B =  1761282, M = 11600947, mu = 185, Z =    4329418, golden =         4329418
MATCH:  A =  4032584, B =  1644995, M = 10781725, mu = 199, Z =    5611855, golden =         5611855
MATCH:  A =  6057733, B = 11516625, M = 11799683, mu = 181, Z =    4746997, golden =         4746997
MATCH:  A =  3749727, B =   398203, M = 15270991, mu = 140, Z =     853574, golden =          853574
MATCH:  A =  8584807, B =  1890812, M = 10179319, mu = 210, Z =    8636314, golden =         8636314
MATCH:  A =  5420954, B =   811655, M = 10011337, mu = 214, Z =    1852718, golden =         1852718
MATCH:  A =    39134, B =  6938235, M = 15036631, mu = 142, Z =    4442523, golden =         4442523
MATCH:  A =  4617998, B =  2155734, M = 12064719, mu = 177, Z =    8611839, golden =         8611839
MATCH:  A =  3578089, B =  6350077, M = 10062151, mu = 213, Z =    8794924, golden =         8794924
MATCH:  A =  2958715, B =  2889183, M = 16352263, mu = 131, Z =    9130754, golden =         9130754
MATCH:  A = 12668080, B =  2053695, M = 12692227, mu = 169, Z =   10649951, golden =        10649951
MATCH:  A =  3101974, B =  5348613, M =  9926699, mu = 216, Z =    2067539, golden =         2067539
MATCH:  A =  5599187, B =  5932483, M =  9455459, mu = 227, Z =    6947026, golden =         6947026
MATCH:  A =   793049, B =  2435181, M = 11527493, mu = 186, Z =    5427086, golden =         5427086
MATCH:  A =  5740826, B =  5762149, M =  9290195, mu = 231, Z =    8940914, golden =         8940914
MATCH:  A =  2361485, B =  1431775, M = 11609947, mu = 184, Z =    8370800, golden =         8370800
MATCH:  A =  3008837, B =  4078148, M = 10917543, mu = 196, Z =    4912687, golden =         4912687
MATCH:  A =  1883553, B =  3959777, M = 11829475, mu = 181, Z =    1348606, golden =         1348606
MATCH:  A =  1565413, B =  4501282, M = 12318715, mu = 174, Z =   11104606, golden =        11104606
MATCH:  A =  2695010, B =  4111738, M = 13253029, mu = 162, Z =   12660813, golden =        12660813
MATCH:  A =  5582415, B =  6879421, M =  9516491, mu = 225, Z =    2584197, golden =         2584197
MATCH:  A =  8019356, B =  4670451, M = 10097821, mu = 212, Z =    9715499, golden =         9715499
MATCH:  A =  5165381, B =  6189870, M = 10916119, mu = 196, Z =    8158564, golden =         8158564
MATCH:  A =  1760462, B =  7965511, M = 12557663, mu = 171, Z =     403601, golden =          403601
MATCH:  A = 11547014, B = 12126570, M = 15419029, mu = 139, Z =   12876714, golden =        12876714
MATCH:  A = 10275534, B =  2436291, M = 12676449, mu = 169, Z =    4285152, golden =         4285152
MATCH:  A =  3295828, B =  4360483, M = 11699321, mu = 183, Z =    2845808, golden =         2845808
MATCH:  A =  5992319, B =    42225, M =  9192409, mu = 233, Z =    4612050, golden =         4612050
MATCH:  A =  5778387, B =  1475709, M = 12163031, mu = 176, Z =    8580027, golden =         8580027
MATCH:  A = 10723876, B = 10258419, M = 16429213, mu = 130, Z =    3064044, golden =         3064044
MATCH:  A =  8093732, B = 13416914, M = 13430207, mu = 159, Z =   12839008, golden =        12839008
MATCH:  A =  4229984, B = 13968531, M = 14539463, mu = 147, Z =     658138, golden =          658138
MATCH:  A =  5724228, B =   727532, M = 10942497, mu = 196, Z =    8824551, golden =         8824551
MATCH:  A =  5664610, B =  7583339, M =  9975925, mu = 215, Z =    5653190, golden =         5653190
MATCH:  A =  5752202, B =  3934459, M = 13045437, mu = 164, Z =    4821890, golden =         4821890
MATCH:  A = 11353369, B = 10987599, M = 13380041, mu = 160, Z =    9195362, golden =         9195362
MATCH:  A =  1411608, B = 14161359, M = 16619859, mu = 129, Z =    4349367, golden =         4349367
MATCH:  A =  1063188, B =  7169519, M = 10016073, mu = 214, Z =    4515309, golden =         4515309
MATCH:  A = 11434633, B =  4810327, M = 12599883, mu = 170, Z =     814162, golden =          814162
MATCH:  A = 12049284, B = 10413373, M = 12172287, mu = 176, Z =    1469604, golden =         1469604
MATCH:  A =  4307362, B = 10066916, M = 11474143, mu = 187, Z =    9417436, golden =         9417436
MATCH:  A =  9037025, B =  1702277, M = 10542513, mu = 203, Z =     803968, golden =          803968
MATCH:  A =  8966381, B =  1072225, M =  9185457, mu = 233, Z =     927761, golden =          927761
MATCH:  A =     5142, B =  9513564, M = 14650919, mu = 146, Z =   13978466, golden =        13978466
MATCH:  A =   684425, B =  9159586, M = 12169299, mu = 176, Z =   10929602, golden =        10929602
MATCH:  A =  4585217, B =  7151831, M =  8964459, mu = 239, Z =    6832525, golden =         6832525
MATCH:  A =  2350311, B =  3304588, M = 11093801, mu = 193, Z =    6165365, golden =         6165365
MATCH:  A = 10001960, B = 11696708, M = 16395981, mu = 130, Z =    8258095, golden =         8258095
MATCH:  A =  9121506, B =  5733251, M = 12141293, mu = 176, Z =    7730724, golden =         7730724
MATCH:  A =  3926631, B =   516668, M = 12265647, mu = 175, Z =    2040414, golden =         2040414
MATCH:  A =  8936100, B =  9426688, M = 14617223, mu = 146, Z =   12951755, golden =        12951755
MATCH:  A =  5159576, B =   382780, M = 10560825, mu = 203, Z =    2618030, golden =         2618030
MATCH:  A =  2094939, B =  9515873, M = 11809025, mu = 181, Z =    4093497, golden =         4093497
MATCH:  A =  6062176, B =  6028362, M =  9406293, mu = 228, Z =     498660, golden =          498660
MATCH:  A =  5284457, B =  5138083, M = 15621879, mu = 137, Z =   12576764, golden =        12576764
MATCH:  A =  2181845, B =  4930699, M = 12557541, mu = 171, Z =     700037, golden =          700037
MATCH:  A =   316700, B =  3089000, M =  9395119, mu = 228, Z =     743887, golden =          743887
MATCH:  A =  5828965, B =  1641573, M =  9051845, mu = 237, Z =    2419825, golden =         2419825
MATCH:  A =   709845, B =  4196796, M =  9140253, mu = 234, Z =    1136583, golden =         1136583
MATCH:  A =  4828763, B =  4266488, M =  8716571, mu = 246, Z =    8488427, golden =         8488427
MATCH:  A = 11773271, B =  5021256, M = 13386553, mu = 160, Z =    9987122, golden =         9987122
MATCH:  A =  8843596, B =   209530, M = 11654495, mu = 184, Z =    3891850, golden =         3891850
MATCH:  A =   475433, B =  1326446, M = 12791115, mu = 167, Z =    8649388, golden =         8649388
MATCH:  A =  4494055, B =  2105871, M = 14590823, mu = 147, Z =     482645, golden =          482645
MATCH:  A =  9962079, B =   671623, M = 13803477, mu = 155, Z =    9030162, golden =         9030162
MATCH:  A =  5197453, B =  1085167, M = 13180253, mu = 162, Z =   10615891, golden =        10615891
MATCH:  A =  3819727, B =  4132837, M =  8642191, mu = 248, Z =    7674394, golden =         7674394
MATCH:  A =  8520409, B =  4447877, M = 11472307, mu = 187, Z =    9027130, golden =         9027130
MATCH:  A =  9011338, B =   291194, M = 12348251, mu = 173, Z =    7175319, golden =         7175319
MATCH:  A =   841274, B =  7906488, M = 15851219, mu = 135, Z =    2566494, golden =         2566494
MATCH:  A =  1235817, B =  2042320, M = 15013153, mu = 143, Z =   12571998, golden =        12571998
MATCH:  A =  4780445, B =  7572822, M = 10848667, mu = 197, Z =   10568807, golden =        10568807
MATCH:  A =  7410330, B =  7078050, M = 16222429, mu = 132, Z =    4365120, golden =         4365120
MATCH:  A =   752367, B =   537241, M =  8431015, mu = 254, Z =    2678317, golden =         2678317
MATCH:  A =   533370, B =  3330978, M =  9529359, mu = 225, Z =    9102618, golden =         9102618
MATCH:  A =  5976397, B =  4148453, M = 15399611, mu = 139, Z =   13539059, golden =        13539059
MATCH:  A =  3745482, B =  2054528, M =  9102271, mu = 235, Z =    1205031, golden =         1205031
MATCH:  A =  1467989, B =  4734093, M = 13358947, mu = 160, Z =    5040637, golden =         5040637
MATCH:  A =  7112875, B =   269761, M = 15976899, mu = 134, Z =   14610571, golden =        14610571
MATCH:  A =  9604521, B =  3045419, M = 12387699, mu = 173, Z =    5411295, golden =         5411295
MATCH:  A =   162804, B =  9283046, M = 10746989, mu = 199, Z =     198881, golden =          198881
MATCH:  A =  2911737, B =  9868881, M = 12007841, mu = 178, Z =    5910109, golden =         5910109
MATCH:  A =  8471403, B =  1135217, M =  9780717, mu = 219, Z =     489918, golden =          489918
MATCH:  A =  2236610, B =  5054452, M = 11395397, mu = 188, Z =     107679, golden =          107679
MATCH:  A =   986903, B =   725639, M = 10307193, mu = 208, Z =    1843570, golden =         1843570
MATCH:  A =  4835518, B =  4083227, M =  9185449, mu = 233, Z =      56779, golden =           56779
MATCH:  A =  2080941, B =    13470, M = 11685501, mu = 183, Z =    8443872, golden =         8443872
MATCH:  A =  6386420, B = 15067875, M = 15858365, mu = 135, Z =   14201760, golden =        14201760
MATCH:  A =  7478804, B =   556062, M = 15296651, mu = 140, Z =    8795780, golden =         8795780
MATCH:  A = 12166269, B = 10556302, M = 16443559, mu = 130, Z =    3676520, golden =         3676520
MATCH:  A =  2543600, B =  1776325, M =  9393659, mu = 228, Z =    4227590, golden =         4227590
MATCH:  A = 14308180, B =  2976831, M = 14436631, mu = 148, Z =    6126516, golden =         6126516
MATCH:  A = 13618685, B =  9143846, M = 14169379, mu = 151, Z =   10271759, golden =        10271759
MATCH:  A =   878849, B =  6480327, M = 13608297, mu = 157, Z =    6917856, golden =         6917856
MATCH:  A =  8286539, B =  8779416, M = 13358967, mu = 160, Z =    2567373, golden =         2567373
MATCH:  A = 11232138, B =  4357088, M = 15204913, mu = 141, Z =   14032303, golden =        14032303
MATCH:  A =  1581429, B =  7788874, M = 14369153, mu = 149, Z =   11517133, golden =        11517133
MATCH:  A = 12896137, B = 11268113, M = 14881385, mu = 144, Z =   11644061, golden =        11644061
MATCH:  A =  4262258, B =   333132, M = 10091221, mu = 212, Z =    9281251, golden =         9281251
MATCH:  A =  6468523, B = 13095463, M = 14155345, mu = 151, Z =    1304909, golden =         1304909
MATCH:  A = 13553752, B =  7663015, M = 14405117, mu = 149, Z =   11508474, golden =        11508474
MATCH:  A =  3091613, B =  9636759, M = 15744829, mu = 136, Z =    8216675, golden =         8216675
MATCH:  A =  8817863, B =  7391653, M = 14667623, mu = 146, Z =    8501947, golden =         8501947
MATCH:  A =   545973, B = 13047360, M = 16639203, mu = 129, Z =   13888935, golden =        13888935
MATCH:  A =  7337593, B =  7734837, M = 16688051, mu = 128, Z =    8971350, golden =         8971350
MATCH:  A =   919743, B =  1432830, M = 16645121, mu = 129, Z =    7842878, golden =         7842878
MATCH:  A = 13593280, B =  1896899, M = 15255805, mu = 140, Z =    7488015, golden =         7488015
MATCH:  A =  7438419, B = 13302434, M = 15293773, mu = 140, Z =    2935557, golden =         2935557
MATCH:  A = 12544446, B = 10184406, M = 15394929, mu = 139, Z =    3160995, golden =         3160995
MATCH:  A = 13311048, B = 10758761, M = 14404927, mu = 149, Z =   13825227, golden =        13825227
MATCH:  A = 11557473, B = 10708186, M = 14487985, mu = 148, Z =     859293, golden =          859293
MATCH:  A = 10037320, B =  3339189, M = 15437285, mu = 139, Z =    1578580, golden =         1578580
MATCH:  A =  3752462, B =  5282217, M =  9782421, mu = 219, Z =    1054476, golden =         1054476
MATCH:  A =  1874267, B = 10538809, M = 14177281, mu = 151, Z =    2642910, golden =         2642910
MATCH:  A =  1002307, B =  3273684, M = 14108613, mu = 152, Z =   10372191, golden =        10372191
MATCH:  A =  4948571, B =  3873140, M =  9755183, mu = 220, Z =    2728507, golden =         2728507
MATCH:  A =  2413065, B = 10583858, M = 12220259, mu = 175, Z =    2531864, golden =         2531864
MATCH:  A =  6164903, B =  9910910, M = 11493871, mu = 186, Z =    1191541, golden =         1191541
MATCH:  A = 15348210, B =  1770072, M = 16227721, mu = 132, Z =    8619343, golden =         8619343
MATCH:  A =   844203, B =  7995662, M = 12408847, mu = 173, Z =    8206725, golden =         8206725
MATCH:  A =  6832811, B =  4023686, M = 14950539, mu = 143, Z =    1574842, golden =         1574842
MATCH:  A =   973481, B = 11121366, M = 14783049, mu = 145, Z =   13427700, golden =        13427700
MATCH:  A =   491056, B =  1824896, M = 14414925, mu = 148, Z =    7902626, golden =         7902626
MATCH:  A =  6760104, B =  3061362, M =  9125373, mu = 235, Z =    2337630, golden =         2337630
MATCH:  A =  7296773, B = 12968815, M = 15982991, mu = 134, Z =    4320295, golden =         4320295
MATCH:  A =  3020195, B =  1541064, M = 11719887, mu = 183, Z =    6783057, golden =         6783057
MATCH:  A =  2225536, B =   951926, M = 13926203, mu = 154, Z =    8024758, golden =         8024758
MATCH:  A =  8892764, B =  4606728, M = 16024685, mu = 134, Z =   14602352, golden =        14602352
MATCH:  A = 10019181, B =  6618991, M = 10854751, mu = 197, Z =    6436393, golden =         6436393
MATCH:  A =  1358956, B =  5778080, M = 13178797, mu = 162, Z =    5192331, golden =         5192331
MATCH:  A =  1305228, B =  4436716, M = 11123149, mu = 193, Z =    3242017, golden =         3242017
MATCH:  A =  7848212, B =  7655158, M = 15165537, mu = 141, Z =   11961017, golden =        11961017
MATCH:  A =  2095182, B =  9574550, M = 11446453, mu = 187, Z =     845215, golden =          845215
MATCH:  A =  2563699, B =  5498261, M = 16710257, mu = 128, Z =   15776117, golden =        15776117
MATCH:  A =  5639189, B =  6852567, M = 10910907, mu = 196, Z =    1166217, golden =         1166217
MATCH:  A =  8852695, B =  7730131, M =  9953387, mu = 215, Z =     272106, golden =          272106
MATCH:  A = 11979975, B =  5564445, M = 12480175, mu = 172, Z =    5719675, golden =         5719675
MATCH:  A =  2545771, B =  3991285, M = 12612889, mu = 170, Z =    4678891, golden =         4678891
MATCH:  A =  4873757, B =  2361351, M =  9790623, mu = 219, Z =    8604159, golden =         8604159
MATCH:  A =  4661665, B =  3364837, M = 12718557, mu = 168, Z =   10118290, golden =        10118290
MATCH:  A = 12533555, B =  9164830, M = 15844675, mu = 135, Z =   12252475, golden =        12252475
MATCH:  A = 12131369, B =  9426521, M = 12252115, mu = 175, Z =    6778834, golden =         6778834
MATCH:  A =  6367740, B =  2526748, M =  9833853, mu = 218, Z =    5889717, golden =         5889717
MATCH:  A =  6651475, B =  8570834, M =  8715809, mu = 246, Z =    2088017, golden =         2088017
MATCH:  A =  6945597, B =  9946813, M = 13742153, mu = 156, Z =   10358576, golden =        10358576
MATCH:  A =  8696475, B = 11456484, M = 13665913, mu = 157, Z =    2283399, golden =         2283399
MATCH:  A =  6252199, B =  8081376, M =  9734087, mu = 220, Z =    5716143, golden =         5716143
MATCH:  A =  7411497, B =  2229538, M =  9219045, mu = 232, Z =    7159431, golden =         7159431
MATCH:  A =   918150, B = 12792977, M = 15300365, mu = 140, Z =   11127525, golden =        11127525
MATCH:  A =  5333078, B =  3199028, M = 12698703, mu = 169, Z =    9162496, golden =         9162496
MATCH:  A =  5840945, B =  1422548, M =  9575987, mu = 224, Z =    7739869, golden =         7739869
MATCH:  A =  1195305, B =  4316220, M = 12413085, mu = 173, Z =   10893975, golden =        10893975
MATCH:  A =   958084, B =  1563590, M = 12303205, mu = 174, Z =      17555, golden =           17555
MATCH:  A =  2078975, B =  9343363, M = 13531187, mu = 158, Z =    3782197, golden =         3782197
MATCH:  A =  5391138, B =  1261159, M = 14798671, mu = 145, Z =   10402044, golden =        10402044
MATCH:  A =  6043135, B =  1102714, M = 10461657, mu = 205, Z =    4215844, golden =         4215844
MATCH:  A = 10571461, B =  2368099, M = 13103001, mu = 163, Z =      87064, golden =           87064
MATCH:  A =  2949294, B =  3686852, M = 14221365, mu = 151, Z =   11688948, golden =        11688948
MATCH:  A =  1220070, B =  4676943, M = 15620125, mu = 137, Z =    9982260, golden =         9982260
MATCH:  A =  4005126, B =  5951885, M =  9680827, mu = 221, Z =     319364, golden =          319364
MATCH:  A =  8319872, B =  8997092, M = 15580737, mu = 137, Z =    9977965, golden =         9977965
MATCH:  A =  7951663, B =  7476965, M = 12336263, mu = 174, Z =    7157133, golden =         7157133
MATCH:  A =  3958688, B =  6235094, M = 15425105, mu = 139, Z =    1528822, golden =         1528822
MATCH:  A = 12022961, B = 12084233, M = 13569853, mu = 158, Z =   11947784, golden =        11947784
MATCH:  A =  7047262, B =  7933945, M = 10626205, mu = 202, Z =    6182970, golden =         6182970
MATCH:  A =   631168, B =  4305474, M = 15937795, mu = 134, Z =    3677157, golden =         3677157
MATCH:  A =  1878857, B =  1099187, M = 11909595, mu = 180, Z =    8049094, golden =         8049094
MATCH:  A =  4578321, B =  3138127, M = 11507583, mu = 186, Z =    8785854, golden =         8785854
MATCH:  A =  1363009, B = 11764868, M = 13643581, mu = 157, Z =    6416149, golden =         6416149
MATCH:  A = 12028174, B =  9588607, M = 12782815, mu = 167, Z =   12111963, golden =        12111963
MATCH:  A =  1952106, B =  4884726, M = 14391055, mu = 149, Z =    4281011, golden =         4281011
MATCH:  A =  4608035, B =  7225443, M = 11538853, mu = 186, Z =   10835477, golden =        10835477
MATCH:  A =  6896193, B = 13803596, M = 16206361, mu = 132, Z =    3329029, golden =         3329029
MATCH:  A =  1328824, B =   760018, M = 15429301, mu = 139, Z =    5261877, golden =         5261877
MATCH:  A =  5831699, B =  1825665, M = 10412561, mu = 206, Z =   10083067, golden =        10083067
MATCH:  A =  6425069, B =   102932, M = 14091559, mu = 152, Z =     155320, golden =          155320
MATCH:  A =  6246147, B =  3328501, M =  9465033, mu = 226, Z =    1879893, golden =         1879893
MATCH:  A =  2047521, B =  6313359, M =  9064791, mu = 236, Z =    7769772, golden =         7769772
MATCH:  A =   384128, B = 10119918, M = 13710761, mu = 156, Z =     348979, golden =          348979
MATCH:  A =  7076686, B = 13429525, M = 14786685, mu = 145, Z =    8109385, golden =         8109385
MATCH:  A =  7590765, B =  4393792, M =  9443005, mu = 227, Z =    2135120, golden =         2135120
MATCH:  A = 10382816, B =    67780, M = 12732383, mu = 168, Z =    2995304, golden =         2995304
MATCH:  A =  1071417, B =  9805528, M = 15045277, mu = 142, Z =    8414893, golden =         8414893
MATCH:  A =  4660816, B =  7572777, M = 16497715, mu = 130, Z =    9748742, golden =         9748742
MATCH:  A =  1416416, B =  4833476, M = 14641983, mu = 146, Z =    2182774, golden =         2182774
MATCH:  A =  5255109, B = 10518172, M = 14066911, mu = 152, Z =      63945, golden =           63945
MATCH:  A =  4490851, B =  8353255, M = 13956131, mu = 153, Z =    8722127, golden =         8722127
MATCH:  A =  2618647, B =  4133396, M =  9002637, mu = 238, Z =    7562201, golden =         7562201
MATCH:  A =  1354684, B =  8154895, M = 10311341, mu = 208, Z =    3125646, golden =         3125646
MATCH:  A =  1064286, B =  3684587, M = 10225915, mu = 210, Z =      23852, golden =           23852
MATCH:  A =  4460842, B =  3941727, M = 12441729, mu = 172, Z =   10985865, golden =        10985865
MATCH:  A =  5509774, B =  9221620, M = 14182231, mu = 151, Z =    8248976, golden =         8248976
MATCH:  A =  8513223, B = 11708531, M = 12015611, mu = 178, Z =    7982041, golden =         7982041
MATCH:  A =  6835902, B =  3171404, M = 10053849, mu = 213, Z =     786087, golden =          786087
MATCH:  A =  6098783, B =  4427281, M = 14405435, mu = 149, Z =   11736118, golden =        11736118
MATCH:  A =  3223630, B =   698606, M =  8850819, mu = 242, Z =     619325, golden =          619325
MATCH:  A =  4857806, B =  1879485, M = 11879631, mu = 180, Z =   11827074, golden =        11827074
MATCH:  A = 10969315, B = 10647814, M = 11240923, mu = 191, Z =   10722682, golden =        10722682
MATCH:  A =  1167168, B =   465324, M = 13934899, mu = 154, Z =   12528806, golden =        12528806
MATCH:  A =   818300, B =  8643359, M = 14843541, mu = 144, Z =    2444446, golden =         2444446
MATCH:  A =  1514536, B =   643037, M = 10304627, mu = 208, Z =    2083435, golden =         2083435
MATCH:  A =  7769107, B =  3773332, M = 10631897, mu = 201, Z =    5401248, golden =         5401248
MATCH:  A =  3334047, B =  9253992, M = 11183327, mu = 192, Z =   10738404, golden =        10738404
MATCH:  A = 11568532, B =  6563373, M = 15854183, mu = 135, Z =    6875947, golden =         6875947
MATCH:  A =  2598773, B =   609055, M = 10335449, mu = 207, Z =    4358757, golden =         4358757
MATCH:  A = 12428868, B =  5641886, M = 12489487, mu = 171, Z =    6624574, golden =         6624574
MATCH:  A =  2946619, B =  9559256, M = 10627973, mu = 202, Z =    9093969, golden =         9093969
MATCH:  A =  5849270, B =  5489808, M = 10421755, mu = 206, Z =    3638730, golden =         3638730
MATCH:  A =   741341, B =  7459132, M = 12701891, mu = 169, Z =    4831053, golden =         4831053
MATCH:  A =  4553123, B =  3306938, M = 14794575, mu = 145, Z =   12652624, golden =        12652624
MATCH:  A =  7391945, B = 13530792, M = 16683609, mu = 128, Z =     338298, golden =          338298
MATCH:  A =  2176965, B = 15529022, M = 16470195, mu = 130, Z =    8048250, golden =         8048250
MATCH:  A = 13720453, B = 14232388, M = 16516743, mu = 130, Z =     821644, golden =          821644
MATCH:  A = 11338254, B =  8023878, M = 14957449, mu = 143, Z =   12797433, golden =        12797433
MATCH:  A = 10454225, B = 15387693, M = 16285935, mu = 131, Z =   13576680, golden =        13576680
MATCH:  A =  4813939, B =  6092569, M = 11689113, mu = 183, Z =    8578087, golden =         8578087
MATCH:  A =  1810824, B =  4942367, M = 14071373, mu = 152, Z =   11768083, golden =        11768083
MATCH:  A =  1099943, B = 12536841, M = 15610345, mu = 137, Z =    6375343, golden =         6375343
MATCH:  A =  2566943, B = 10584946, M = 13023483, mu = 164, Z =    8363246, golden =         8363246
MATCH:  A =  1265887, B =  4057885, M = 14158543, mu = 151, Z =    5358794, golden =         5358794
MATCH:  A =  4826981, B = 10526406, M = 14113581, mu = 152, Z =    7167594, golden =         7167594
MATCH:  A =  1824509, B =  3252408, M = 15841059, mu = 135, Z =    2807331, golden =         2807331
MATCH:  A = 10310589, B =  4749262, M = 16064777, mu = 133, Z =   15235315, golden =        15235315
MATCH:  A =  2823555, B =  5470526, M = 12093847, mu = 177, Z =    9182295, golden =         9182295
MATCH:  A =  1128967, B =  7839959, M = 10196621, mu = 210, Z =     492755, golden =          492755
MATCH:  A =  3928091, B =  5278871, M =  9577979, mu = 224, Z =    1717295, golden =         1717295
MATCH:  A =  9833629, B =  1430479, M = 13918145, mu = 154, Z =    8989691, golden =         8989691
MATCH:  A =   146946, B =  9723106, M = 13385043, mu = 160, Z =   11889327, golden =        11889327
MATCH:  A = 12590068, B =  6870742, M = 12743931, mu = 168, Z =    7075828, golden =         7075828
MATCH:  A =  2897963, B =   112642, M = 16515597, mu = 130, Z =    1573541, golden =         1573541
MATCH:  A =  6316242, B =   734940, M =  9531191, mu = 225, Z =    6693222, golden =         6693222
MATCH:  A =  7853701, B = 11319772, M = 13189083, mu = 162, Z =    9209866, golden =         9209866
MATCH:  A =   778514, B =  3932284, M =  9480435, mu = 226, Z =    1399691, golden =         1399691
MATCH:  A =  2507025, B =  4566818, M =  9379545, mu = 228, Z =    4051290, golden =         4051290
MATCH:  A =  2586055, B =   189673, M = 12331775, mu = 174, Z =    8459390, golden =         8459390
MATCH:  A =  2479564, B =  3385775, M = 13299707, mu = 161, Z =    5253955, golden =         5253955
MATCH:  A =  2045741, B = 11012919, M = 13066657, mu = 164, Z =   10728608, golden =        10728608
MATCH:  A =  6620021, B =  7462660, M = 10468483, mu = 205, Z =    6725913, golden =         6725913
MATCH:  A = 12700702, B = 15791095, M = 16449753, mu = 130, Z =    4211716, golden =         4211716
MATCH:  A =  6269008, B =  7054534, M = 13312485, mu = 161, Z =    2913232, golden =         2913232
MATCH:  A =  8431712, B =  4309647, M = 11651811, mu = 184, Z =    3334923, golden =         3334923
MATCH:  A =  3366355, B =  9660938, M = 12859497, mu = 166, Z =    3226601, golden =         3226601
MATCH:  A =  4119806, B =  6103155, M = 12198915, mu = 176, Z =    8736765, golden =         8736765
MATCH:  A =   933077, B =  1419389, M = 16062557, mu = 133, Z =    9280189, golden =         9280189
MATCH:  A =  5350323, B =  4024174, M = 10053791, mu = 213, Z =    4968689, golden =         4968689
MATCH:  A =  6296010, B =  5117078, M =  9635021, mu = 222, Z =    5344883, golden =         5344883
MATCH:  A =  9785718, B =  9314608, M = 14390535, mu = 149, Z =    3590889, golden =         3590889
MATCH:  A =  5479022, B =  4900692, M = 12716549, mu = 168, Z =    6069724, golden =         6069724
MATCH:  A = 11383970, B =  9545896, M = 14551133, mu = 147, Z =    4261840, golden =         4261840
MATCH:  A =  4125018, B =   614801, M = 11536573, mu = 186, Z =    3421974, golden =         3421974
MATCH:  A =     3216, B =  3155443, M = 13485271, mu = 159, Z =    6980896, golden =         6980896
MATCH:  A = 14468034, B =  7164176, M = 16699765, mu = 128, Z =    8339994, golden =         8339994
MATCH:  A =  1916087, B =  6952738, M =  9334233, mu = 230, Z =     202781, golden =          202781
MATCH:  A = 11846596, B = 12856608, M = 14069701, mu = 152, Z =    9104889, golden =         9104889
MATCH:  A =  8343715, B =  6102396, M = 11226019, mu = 191, Z =   11072892, golden =        11072892
MATCH:  A = 16295189, B = 15388758, M = 16764443, mu = 128, Z =   14046832, golden =        14046832
MATCH:  A =  3264187, B = 11439724, M = 12400521, mu = 173, Z =    7089592, golden =         7089592
MATCH:  A = 12804626, B =   365418, M = 15498459, mu = 138, Z =    9556191, golden =         9556191
MATCH:  A =  2846500, B =  1481953, M =  8674409, mu = 247, Z =    5443391, golden =         5443391
MATCH:  A =  3556349, B =  1717698, M = 14473967, mu = 148, Z =   10266219, golden =        10266219
MATCH:  A =  2376190, B =  4060543, M = 10660011, mu = 201, Z =     534817, golden =          534817
MATCH:  A =   184056, B =   695445, M =  9834051, mu = 218, Z =     817104, golden =          817104
MATCH:  A =  5006073, B =   805456, M = 15654163, mu = 137, Z =    3537074, golden =         3537074
MATCH:  A = 14983807, B =  5793444, M = 16097153, mu = 133, Z =    5406323, golden =         5406323
MATCH:  A =  1266616, B =  3044669, M = 10041783, mu = 213, Z =     210350, golden =          210350
MATCH:  A =  8112972, B =  7259266, M = 13071573, mu = 164, Z =    1287165, golden =         1287165
MATCH:  A =    65119, B =  6847917, M = 11350255, mu = 189, Z =     688683, golden =          688683
MATCH:  A =  6216194, B =  3454704, M = 12278457, mu = 174, Z =    3034377, golden =         3034377
MATCH:  A =  4267194, B =     3525, M = 15212765, mu = 141, Z =   11647030, golden =        11647030
MATCH:  A =  2353606, B = 11382179, M = 13732735, mu = 156, Z =    4520754, golden =         4520754
MATCH:  A =  8324532, B = 14716955, M = 15547557, mu = 138, Z =   14358561, golden =        14358561
